attempt,candidate_priority,edge_rank,fill_date,fill_idx,pattern_stop,pivot,positive_relative_ma_slope,relative_ma_missing_reason,relative_ma_period,relative_ma_signal_date,relative_ma_slope_pct,relative_ma_slope_sessions,sector,signal_date,spy_ma_20_sessions_ago,spy_ma_slope_pct,spy_ma_value,stock_ma_20_sessions_ago,stock_ma_slope_pct,stock_ma_value,stock_signal_close,symbol
1,2.3227633590943375,84.82276335909434,2016-07-05,505,0.0,,True,,60,2016-07-01,2.3227633590943375,20,Materials,2016-07-01,174.76070166666662,0.8043503601939728,176.16638999999995,9.79710666666668,3.1271137192883103,10.103473333333325,10.2222,FCX
1,2.0320853562933783,84.53208535629338,2016-07-05,505,0.0,,True,,60,2016-07-01,2.0320853562933783,20,Industrials,2016-07-01,174.76070166666662,0.8043503601939728,176.16638999999995,82.71266833333344,2.836435716487351,85.05875999999984,85.7848,SWK
1,1.5519873349026936,84.05198733490269,2016-07-05,505,0.0,,True,,60,2016-07-01,1.5519873349026936,20,Health Care,2016-07-01,174.76070166666662,0.8043503601939728,176.16638999999995,84.57333333333324,2.3563376950966664,86.56616666666632,87.74,VRTX
1,1.1745457601355591,83.67454576013556,2016-07-05,505,0.0,,True,,60,2016-07-01,1.1745457601355591,20,Health Care,2016-07-01,174.76070166666662,0.8043503601939728,176.16638999999995,140.93395999999981,1.9788961203295319,143.72289666666657,145.0268,TMO
1,0.7514206656253242,83.25142066562532,2016-07-05,505,0.0,,True,,60,2016-07-01,0.7514206656253242,20,Industrials,2016-07-01,174.76070166666662,0.8043503601939728,176.16638999999995,81.14551000000004,1.555771025819297,82.40794833333335,82.7936,ITW
1,0.035989323217200386,82.5359893232172,2016-07-05,505,0.0,,True,,60,2016-07-01,0.035989323217200386,20,Industrials,2016-07-01,174.76070166666662,0.8043503601939728,176.16638999999995,7.498158333333322,0.8403396834111732,7.561168333333323,7.5898,CSX
1,0.008950037248367515,82.50895003724837,2016-07-05,505,0.0,,True,,60,2016-07-01,0.008950037248367515,20,Utilities,2016-07-01,174.76070166666662,0.8043503601939728,176.16638999999995,32.84292833333326,0.8133003974423403,33.11003999999996,35.5963,SO
1,1.9860723647979306,84.48607236479793,2016-07-06,506,0.0,,True,,60,2016-07-05,1.9860723647979306,20,Financials,2016-07-05,174.94195999999985,0.7402226429841452,176.2369200000001,43.42975833333336,2.726295007782076,44.613781666666846,44.8774,ICE
1,0.25216790679831735,82.75216790679832,2016-07-06,506,0.0,,True,,60,2016-07-05,0.25216790679831735,20,Unknown,2016-07-05,174.94195999999985,0.7402226429841452,176.2369200000001,45.22950499999994,0.9923905497824625,45.67835833333332,50.6143,MAC
1,0.10059042491001868,82.60059042491002,2016-07-06,506,0.0,,True,,60,2016-07-05,0.10059042491001868,20,Utilities,2016-07-05,174.94195999999985,0.7402226429841452,176.2369200000001,46.465738333333256,0.8408130678941639,46.85642833333343,50.8953,D
